WGT,RACE,NETWORTH
 7735.3891409000,1,    -12700.00
 7667.1554665000,1,    -12700.00
 7746.5666978000,1,    -12700.00
 7247.4484761000,3,    245600.00
 7272.6336103000,3,    260900.00
 7821.5070077000,3,    256700.00
 7470.7462371000,3,    347300.00
 7938.5139200000,3,    377400.00
21077.8038950000,1,    205100.00
20696.8036270000,1,    189900.00
20182.5208940000,1,    199400.00
20548.6527180000,1,    215600.00
20212.0121520000,1,    200500.00
 4595.7015231000,1,   -250900.00
 4671.5169978000,1,   -319900.00
 4664.6977598000,1,   -286400.00
 4641.0300312000,1,   -278900.00
 4684.4417245000,1,   -318900.00
10181.4845130000,1,     26700.00
 9817.2678496000,1,     26700.00
 9721.1176521000,1,     26700.00
 9864.7422893000,1,     24600.00
 9658.5425545000,1,     26700.00
 1425.8103825000,3,     10450.00
 1450.6229664000,3,      9450.00
 1432.2793739000,3,      9450.00
 1440.2338711000,3,      9450.00
 1435.7421561000,3,      9450.00
 7795.7443408000,2,    835660.00
 7771.6421754000,2,    802300.00
 8532.7965821000,2,    851930.00
 7970.0694751000,2,    869620.00
 8635.9018356000,2,    870610.00
  566.9754436400,1,   7615700.00
  611.7251997400,1,   7615700.00
  641.3455709100,1,   7616700.00
  610.4392061300,1,   7617700.00
  571.4495611200,1,   7615700.00
 1667.7189018000,2,      8320.00
 1705.7364613000,2,      8320.00
 1655.4337568000,2,      8320.00
 1695.2939525000,2,      8420.00
 1662.9189850000,2,      8430.00
15853.1794600000,4,    518400.00
14946.4102250000,4,    450700.00
15070.0179170000,4,    535400.00
10485.9729630000,4,    743400.00
14867.0222180000,4,    508550.00
 6604.9725023000,3,       540.00
 6603.6543351000,3,         5.00
 6618.3506750000,3,       940.00
 6606.0517888000,3,       700.00
 6621.5980371000,3,      1100.00
 8575.5784305000,1,     61600.00
 8786.9635213000,1,     74700.00
 8738.5798704000,1,     70600.00
 8478.8034477000,1,     67600.00
 8822.6488382000,1,     72600.00
17507.6715190000,1,     10000.00
16974.0742560000,1,      5200.00
16921.5443390000,1,     11000.00
17622.1722190000,1,    156100.00
16687.1713500000,1,     88000.00
  471.2829518800,1,  28948000.00
  461.7299542400,1,  28947000.00
  464.4717219800,1,  28948000.00
  469.5180860200,1,  28948000.00
  478.9185371500,1,  28948000.00
  840.5250798200,1,   8107500.00
  862.1461544000,1,   8107900.00
  897.1998599300,1,   8107800.00
  865.0978588600,1,   8108100.00
  855.7130472100,1,   8107900.00
 1499.1057017000,4,    211000.00
 1481.0875240000,4,    152000.00
 1501.3186029000,4,    192000.00
 1053.2584004000,4,    529000.00
 1492.8126771000,4,    372000.00
 5128.5312662000,2,     34590.00
 5174.9835397000,2,     33690.00
 5048.3737489000,2,     33590.00
 5125.3860893000,2,     33600.00
 5074.7958185000,2,     33590.00
 2888.0509107000,2,    118000.00
 2887.1727029000,2,    118000.00
 2940.7171046000,2,    118000.00
 2886.3820313000,2,    117000.00
 2933.5367549000,2,    117000.00
 1998.7559977000,3,   1663000.00
 2352.1189254000,3,   1663000.00
 1682.2803931000,3,   1663000.00
 2017.3703063000,3,   1663000.00
 1813.3296294000,3,   1663000.00
  411.6070265600,1,  13420000.00
  437.3519655100,1,  13420000.00
  455.7214768200,1,  13420000.00
  439.5724902700,1,  13419000.00
  419.1306268500,1,  13419000.00
 6175.2147174000,1,  11201399.00
 6630.5793913000,1,  10728399.00
 6832.1773680000,1,  10431399.00
 6582.6682587000,1,  10144399.00
 6312.1166770000,1,   9970699.00
 1857.7858711000,4,    367870.00
 1703.7087181000,4,    364770.00
 1765.1427298000,4,    363970.00
 1727.8821798000,4,    367670.00
 1718.8878553000,4,    363270.00
 3067.0262411000,2,     70030.00
 3050.0671780000,2,     70030.00
 3103.7682446000,2,     70030.00
 3044.5061464000,2,     70030.00
 3094.9259932000,2,     70040.00
 1221.6270100000,4,     30000.00
 1198.8700946000,4,     30000.00
 1220.7000912000,4,     30000.00
 1223.2891156000,4,     30000.00
 1204.5654940000,4,     30000.00
 6164.9459488000,1,    618400.00
 6186.1514337000,1,    632600.00
 6664.2094022000,1,    617400.00
 6350.7196091000,1,    681100.00
 6764.1477814000,1,    614900.00
 3493.5606557000,4,    340230.00
 3482.5198556000,4,    340230.00
 3755.8288681000,4,    338240.00
 3545.2929615000,4,    340130.00
 3804.7917299000,4,    340180.00
  501.8391437600,1,   7831100.00
  537.5115435900,1,   7831100.00
  563.9429560600,1,   7832100.00
  537.0419143400,1,   7832100.00
  505.1733175800,1,   7831000.00
  925.2483948500,1,  35169000.00
  923.4489162000,1,  34958000.00
  930.8930306700,1,  34915000.00
  943.0333589400,1,  34891000.00
  944.0859310100,1,  34960000.00
 3341.3344571000,1,    648000.00
 3389.1880247000,1,    652000.00
 3499.2767767000,1,    652000.00
 3498.3528363000,1,    644000.00
 3572.8483855000,1,    654000.00
  515.6334976800,1,  11559000.00
  552.2864461900,1,  11563000.00
  579.4443947700,1,  11565000.00
  551.8039079500,1,  11547000.00
  519.0593199400,1,  11584000.00
13246.8674090000,1,    204090.00
12533.9241730000,1,    201990.00
12441.8447080000,1,    209190.00
12783.5821690000,1,    203390.00
12372.2951290000,1,    197290.00
 3178.1677199000,4,    566900.00
 3144.2516167000,4,    822500.00
 3248.6202854000,4,    890700.00
 3249.6288878000,4,    825500.00
 3395.0902383000,4,    931500.00
 5176.7668450000,2,     68800.00
 5109.8157966000,2,     82400.00
 5045.8740193000,2,     40200.00
 5210.0917277000,2,     75400.00
 4974.9862546000,2,     59100.00
 7236.7430113000,2,    151430.00
 7023.3925708000,2,    156800.00
 7056.1979431000,2,    151130.00
 7070.2525143000,2,    164500.00
 6983.1596603000,2,    151510.00
 1752.3880806000,2,      3401.00
 1760.8997140000,2,      3561.00
 1735.1929344000,2,      3301.00
 1761.1626332000,2,      3501.00
 1738.8921844000,2,      3201.00
 1884.1424600000,3,      9300.00
 1916.9311418000,3,      9300.00
 1892.6909330000,3,      9300.00
 1903.2024329000,3,      9300.00
 1897.2668394000,3,      9300.00
  607.1334653500,1,  63550040.00
  596.4720023400,1,  59959410.00
  506.8773278800,1,  43200600.00
  614.7013964300,1, 109006210.00
  600.0434565100,1,  89987310.00
 3451.7406686000,1,  10731500.00
 3783.1087164000,1,   6856500.00
 4103.9026299000,1,   5998500.00
 3675.5526487000,1,  11630500.00
 3556.5243040000,1,   8648500.00
19059.8577570000,1,    263870.00
18187.5524880000,1,    120870.00
18433.4588820000,1,    323300.00
18439.9079370000,1,    257210.00
18271.8297950000,1,    156630.00
 5819.2479194000,3,    -27710.00
 5656.6807328000,3,    -26710.00
 5756.3640035000,3,    -26110.00
 5731.0826919000,3,    -27620.00
 5690.5744580000,3,    -28720.00
 3457.1578745000,2,    114800.00
 3510.5374802000,2,    140780.00
 3459.1428412000,2,    125780.00
 3528.8815221000,2,     99900.00
 3470.4025418000,2,    125780.00
 2451.4688851000,3,    245570.00
 2289.8557261000,3,    246570.00
 2291.2421730000,3,    245570.00
 2386.8317352000,3,    246570.00
 2298.0064586000,3,    245570.00
 7614.1590322000,4,    831700.00
 7590.8150894000,4,    833700.00
 8189.4441862000,4,    833700.00
 7729.1193067000,4,    833700.00
 8294.3802176000,4,    832700.00
 8838.1602060000,1,     75200.00
 8429.0342383000,1,     71200.00
 8714.4919913000,1,     71200.00
 8490.4360166000,1,     60800.00
 8600.9068688000,1,     69200.00
 2704.8558668000,3,    223400.00
 2774.6726127000,3,    282400.00
 2736.3891348000,3,    224400.00
 2749.4472879000,3,    262600.00
 2752.0271204000,3,    366200.00
23362.5603250000,3,    201100.00
21532.2830690000,3,    203000.00
21668.9582500000,3,    203000.00
22341.4433360000,3,    201400.00
21218.1740720000,3,    202100.00
 1179.4245417000,5,    419240.00
 1203.2156721000,5,    412040.00
 1189.5011960000,5,    415140.00
 1200.8598318000,5,    412440.00
 1038.5063977000,5,    671340.00
    4.8300203785,1, 308841200.00
    4.8502417659,1, 409707000.00
    4.9070127561,1, 419160900.00
    4.9970882213,1, 343891600.00
    4.8568872978,4, 461387300.00
 1684.2898324000,3,     15600.00
 1683.5454819000,3,     15600.00
 1687.7624335000,3,     16600.00
 1682.0352174000,3,     15600.00
 1687.8180648000,3,     15600.00
 4960.1389949000,1,      1500.00
 4942.5020625000,1,      1500.00
 4968.2733548000,1,      1500.00
 4924.2995092000,1,      1500.00
 4959.1696981000,1,      1500.00
 9860.0074926000,5,    557270.00
 9892.8082947000,5,    364260.00
10637.4680770000,5,    383360.00
10156.7557170000,5,    556360.00
10794.5110190000,5,    364270.00
 3322.6736936000,3,      9100.00
 3200.7762682000,3,      9100.00
 3277.4984882000,3,      9000.00
 3266.5225135000,3,      9100.00
 3224.6858493000,3,      9000.00
 2267.2076900000,5,         0.00
 2284.1973501000,5,         0.00
 2282.3182646000,5,         0.00
 2306.2769379000,5,         0.00
 2288.3689381000,5,         0.00
 6722.3890327000,3,      4505.00
 6910.8883305000,3,       515.00
 6817.4308540000,3,       520.00
 6890.7778987000,3,      1510.00
 6851.3143847000,3,      4510.00
 6740.8489391000,1,   1001000.00
 6758.4239805000,1,   1002000.00
 7284.1579405000,1,   1002000.00
 6936.2218406000,1,   1002000.00
 7394.3603177000,1,   1001000.00
 1542.7334227000,4,    358420.00
 1547.7612624000,4,    353030.00
 1664.3625246000,4,    359330.00
 1589.1271968000,4,    357520.00
 1689.3752967000,4,    362810.00
12074.7663560000,1,    414500.00
19656.3763200000,1,    371500.00
13050.4446580000,1,    396500.00
12437.5841530000,1,    390500.00
13251.0237540000,1,    445500.00
 6627.4958644000,1,    562400.00
 6644.7753666000,1,    553200.00
 7161.6686656000,1,    554400.00
 6819.5834054000,1,    555300.00
 7270.0178966000,1,    575700.00
 8257.7007102000,1,    180600.00
 8260.8445275000,1,    374600.00
 8335.0781749000,1,    259600.00
 8495.4743786000,1,    294600.00
 7320.3584515000,1,   1018600.00
 1944.8171340000,3,     10006.00
 1952.0836838000,3,     12011.00
 1937.3775965000,3,     10006.00
 1931.3520107000,3,     10006.00
 1943.4383872000,3,     12006.00
 9862.1625666000,1,    -65170.00
 9853.1762175000,1,    -64170.00
 9911.7309705000,1,    -64170.00
 9879.4517919000,1,    -65070.00
 9874.0369773000,1,    -64260.00
 8321.0189824000,4,    -51495.00
 8365.5143280000,4,    -51490.00
 8364.1654660000,4,    -51495.00
 8416.0088023000,4,    -51495.00
 8413.3015032000,4,    -51490.00
10467.5224620000,1,     18220.00
10319.5164640000,1,     17220.00
10410.1287460000,1,     18220.00
10400.9571360000,1,     18220.00
10297.9342020000,1,     17230.00
  652.4521029000,1,  18589000.00
  689.5226658900,1,  18590000.00
  710.1313112400,1,  18589000.00
  685.1332418400,1,  18589000.00
  664.5807309000,1,  18590000.00
 2384.6526435000,1,    676540.00
 2368.3599761000,1,    676540.00
 2468.4665004000,1,    675540.00
 2438.2074600000,1,    676540.00
 2547.8281376000,1,    676540.00
 2941.6308668000,1,   9836000.00
 2117.4658339000,1,  21904000.00
 3157.9054703000,1,  12125000.00
 3036.5647038000,1,  14220000.00
 2964.2822007000,1,   9379000.00
 7355.3462913000,1,   1722400.00
 8657.2654742000,1,   1721400.00
 6204.3911770000,1,   1722400.00
 7427.8699253000,1,   1722400.00
 6690.5064257000,1,   1722400.00
 9150.1367100000,5,    131600.00
 9089.7383878000,5,    131600.00
 8978.7348237000,5,    131600.00
 9333.2228614000,5,    131600.00
 9114.3078383000,5,    131600.00
 1859.5070146000,4,   2369400.00
 2174.4563885000,4,   2363400.00
 1560.3135078000,4,   2376400.00
 1849.5409912000,4,   2359400.00
 1678.1916055000,4,   2362400.00
 8716.8571593000,1,    294000.00
 8753.6907664000,1,    278900.00
 9423.6158899000,1,    282900.00
 8994.7240835000,1,    292900.00
 9568.4071236000,1,    270500.00
 2352.6862521000,3,    420000.00
 2360.3537655000,3,    420000.00
 2538.1720344000,3,    420000.00
 2423.4372923000,3,    420000.00
 2576.3168001000,3,    420000.00
 4810.7097320000,1,   1598600.00
 5595.2724257000,1,   2368700.00
 4009.8106750000,1,   2391000.00
 4801.4194982000,1,   2427100.00
 5277.0887605000,1,   1387700.00
 2396.1841470000,2,     -7950.00
 2407.9050159000,2,     -7950.00
 2371.9051247000,2,     -7400.00
 2409.7705910000,2,     -6500.00
 2377.9451187000,2,     -6869.00
 3043.9634094000,3,     32800.00
 2958.9268936000,3,     33200.00
 3011.0697534000,3,     23100.00
 2997.8454694000,3,     32600.00
 2976.6562052000,3,     32900.00
 3659.2374682000,1,   7165000.00
 3935.1133702000,1,   7156200.00
 4083.6854291000,1,   7159000.00
 3929.1151509000,1,   7159000.00
 3734.8884147000,1,   7155200.00
 6632.1007178000,1,   1377240.00
 6656.7414934000,1,   1408950.00
 7165.4687797000,1,   1345850.00
 6834.6456609000,1,   1395370.00
 7276.0679239000,1,   1316470.00
 1799.8150195000,4,    331600.00
 1823.2350006000,4,    332600.00
 1824.4444781000,4,    331600.00
 1845.6341664000,4,    331500.00
 1829.2443773000,4,    332800.00
  578.7816809800,4,    926800.00
  576.6928870000,4,    927800.00
  622.2114583700,4,    927800.00
  586.8424171400,4,    927800.00
  630.1858171700,4,    927800.00
 1890.1158169000,2,    -34630.00
 1899.2964163000,2,    -34440.00
 1871.5692300000,2,    -34510.00
 1899.5799994000,2,    -34590.00
 1875.5592200000,2,    -34600.00
   45.6590378890,1, 101084000.00
   46.0663907140,1,  92675500.00
   46.4287371040,1,  80692500.00
   47.3671971610,1,  69203600.00
   45.9164825730,1, 140444600.00
 2524.2577916000,4,    210500.00
 2493.9180194000,4,    210500.00
 2527.9839686000,4,    210500.00
 2548.8425813000,4,    210500.00
 2513.6613298000,4,    210500.00
 3514.7841761000,2,     18960.00
 3521.1288275000,2,     17960.00
 3533.9238795000,2,     18960.00
 3542.7099003000,2,     18960.00
 3526.4021659000,2,     17960.00
 8591.8998750000,2,     13630.00
 8194.1735078000,2,     14720.00
 8471.6774651000,2,     15730.00
 8253.8644298000,2,     13830.00
 8361.2571992000,2,     14830.00
 1800.7302988000,3,    760400.00
 1805.3972366000,3,    755600.00
 1941.9729218000,3,    758300.00
 1851.9456946000,3,    758000.00
 1970.8625926000,3,    756500.00
  367.2479190300,1,   1372500.00
  379.9983837600,1,   1338000.00
  345.3352616800,1,   1320500.00
  357.8255324700,1,   1269350.00
  356.3504275200,1,   1259420.00
 3346.2465465000,2,   1060700.00
 3394.1704636000,2,   1076300.00
 3504.4210568000,2,    838700.00
 3503.4957582000,2,    942700.00
 3578.1008232000,2,   1056700.00
11124.4106890000,1,     72800.00
11135.0719080000,1,     72900.00
11115.7429620000,1,     72900.00
11129.1171650000,1,     72900.00
11120.5151280000,1,     72900.00
 8501.9137753000,1,     52200.00
 7736.7999024000,1,    215300.00
 7871.3322700000,1,     38200.00
 8235.5107970000,1,     30300.00
 7879.7373493000,1,     62200.00
12127.4629130000,1,    552800.00
12172.2734600000,1,    552800.00
13116.4344830000,1,    551800.00
12508.7227500000,1,    551800.00
13315.2310580000,1,    551800.00
 5407.7293443000,3,     91250.00
 5092.5502997000,3,     79650.00
 5255.6008378000,3,    101250.00
 5145.3915282000,3,     81950.00
 5091.7981150000,3,     84150.00
 6451.2728302000,2,       620.00
 6478.8027814000,2,       620.00
 6389.2873104000,2,       630.00
 6479.5549982000,2,       630.00
 6400.6987577000,2,       630.00
 1909.4735450000,4,   1059000.00
 1903.6193671000,4,   1554000.00
 2053.7431587000,4,   1507000.00
 1938.3032032000,4,   1548000.00
 2080.0589442000,4,   1073000.00
  729.2998287000,1,    -60000.00
  755.0759068300,1,    -57500.00
  748.2349875800,1,    -59800.00
  727.9055339600,1,    -58500.00
  760.9350560200,1,    -55900.00
 4735.3756361000,1,  10539400.00
 5188.8559001000,1,  10549800.00
 5628.1422006000,1,  10536500.00
 5038.8084334000,1,  10545200.00
 4877.7915103000,1,  10564000.00
   47.6692716420,1, 112810750.00
   47.2530203880,1, 112411750.00
   47.6233160890,1, 112810750.00
   48.5889218520,1, 112410750.00
   47.9510396020,1, 110811750.00
 7611.5891333000,1,   6382720.00
 7981.2375996000,1,   5726870.00
 8189.5271722000,1,   6519930.00
 7876.7368309000,1,   5031500.00
 7842.0570505000,1,   5080210.00
 7442.1526515000,1,    559220.00
 7471.9912975000,1,    560220.00
 8042.8127583000,1,    559220.00
 7673.8872504000,1,    559220.00
 8166.9419185000,1,    559220.00
 5317.5343552000,1,    246800.00
 5338.0803584000,1,    247800.00
 5747.0910416000,1,    246800.00
 5483.7327480000,1,    246800.00
 5836.9272608000,1,    246800.00
 1893.0743922000,4,      2800.00
 1941.5083985000,4,      2800.00
 1911.7236041000,4,      2800.00
 1948.2666634000,4,      2800.00
 1921.1986216000,4,      2800.00
 5484.3456921000,1,    367200.00
 5505.5362245000,1,    368500.00
 5927.3775947000,1,    365700.00
 5655.7577373000,1,    367800.00
 6020.0319809000,1,    363700.00
 3517.3534927000,3,     24100.00
 3578.5640363000,3,     27500.00
 3533.3119469000,3,     26700.00
 3552.9350179000,3,     26000.00
